INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
201436770,08/21/2019,03:42:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1006548,180674,40.662565245000046,-73.91962987899994
201436771,08/21/2019,01:30:00,BRONX,49,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1021136,251009,40.85556779000007,-73.86666264199994
201384510,08/20/2019,22:11:00,BROOKLYN,60,0,,true,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,988124,149736,40.577674096000074,-73.98605562899996
201384969,08/20/2019,21:25:00,BROOKLYN,73,0,,true,,,,25-44,M,BLACK,1006120,181463,40.66473194200007,-73.92117001499997
201384509,08/20/2019,20:08:00,QUEENS,103,0,,true,,,,25-44,M,BLACK,1039546,192115,40.69382354100002,-73.800597338
201339051,08/20/2019,00:29:00,QUEENS,105,0,,true,,,,18-24,M,BLACK,1047537,181372,40.66428299800003,-73.77188182599998
201291298,08/19/2019,01:26:00,BRONX,42,0,,false,,,,18-24,M,WHITE HISPANIC,1013401,241249,40.82880838400007,-73.89466620499996
201291297,08/18/2019,03:52:00,BRONX,43,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1021756,236492,40.81572025100007,-73.86450258499997
201291292,08/18/2019,02:30:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,1006376,181512,40.66486580000004,-73.92024708999998
201291292,08/18/2019,02:30:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1006376,181512,40.66486580000004,-73.92024708999998
201291295,08/17/2019,22:19:00,BROOKLYN,83,0,,true,,,,25-44,M,BLACK,1009333,191223,40.69151240700006,-73.90955229099995
201291296,08/17/2019,04:47:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1006918,238567,40.82146607400006,-73.91810115099996
201291290,08/16/2019,22:25:00,BRONX,52,0,,true,UNKNOWN,M,BLACK,25-44,M,WHITE HISPANIC,1014313,254676,40.86565846400004,-73.89131055799999
201291290,08/16/2019,22:25:00,BRONX,52,0,,true,UNKNOWN,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1014313,254676,40.86565846400004,-73.89131055799999
201291293,08/16/2019,22:19:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1007628,183445,40.670168236000045,-73.91572748899993
201291291,08/16/2019,16:45:00,MANHATTAN,24,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,18-24,M,BLACK,993964,229442,40.796444217000044,-73.96491761499993
201291294,08/16/2019,03:06:00,BROOKLYN,75,0,,false,18-24,M,BLACK,18-24,F,BLACK,1017165,183047,40.66904549700007,-73.88135010699995
201195511,08/15/2019,22:59:00,MANHATTAN,30,0,,false,,,,25-44,M,BLACK,999472,239857,40.82502272800008,-73.945000882
201147236,08/15/2019,00:26:00,BRONX,41,0,,true,,,,25-44,M,BLACK,1012474,239561,40.824178317000076,-73.89802295699997
201141629,08/14/2019,23:14:00,BROOKLYN,83,0,,false,25-44,M,BLACK,25-44,M,BLACK,1003183,192859,40.696018140000035,-73.93172454799998
201141630,08/14/2019,17:10:00,BROOKLYN,75,0,,true,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1015966,188407,40.683761854000075,-73.88564701099993
201089982,08/13/2019,23:49:00,BROOKLYN,62,0,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,988770,161130,40.60894803700006,-73.98372250599994
201089982,08/13/2019,23:49:00,BROOKLYN,62,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,988770,161130,40.60894803700006,-73.98372250599994
201089981,08/13/2019,23:40:00,MANHATTAN,30,0,,false,,,,25-44,M,WHITE HISPANIC,999924,241388,40.82922409500002,-73.94336412599996
201089979,08/13/2019,15:55:00,QUEENS,105,0,,false,18-24,M,BLACK,25-44,M,BLACK,1055614,186261,40.67764073700005,-73.74271647099994
201089980,08/13/2019,03:45:00,BRONX,46,0,GROCERY/BODEGA,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1009120,247786,40.84676363700004,-73.91011107099996
201034737,08/12/2019,19:38:00,MANHATTAN,25,0,,false,<18,M,BLACK,<18,M,BLACK,1001806,230243,40.79863064400007,-73.93659275299996
201034738,08/12/2019,16:21:00,BROOKLYN,75,0,GROCERY/BODEGA,false,45-64,M,BLACK,25-44,M,BLACK,1012523,180392,40.661774156000035,-73.89809461399994
201034738,08/12/2019,16:21:00,BROOKLYN,75,0,GROCERY/BODEGA,false,45-64,M,BLACK,45-64,M,BLACK,1012523,180392,40.661774156000035,-73.89809461399994
201034736,08/12/2019,03:10:00,MANHATTAN,20,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,987818,221369,40.77429060000002,-73.98711927099998
200994115,08/11/2019,23:42:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,true,45-64,M,WHITE HISPANIC,18-24,M,BLACK,1020965,255753,40.86858934000002,-73.86725479999996
200994115,08/11/2019,23:42:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,true,45-64,M,WHITE HISPANIC,<18,M,BLACK,1020965,255753,40.86858934000002,-73.86725479999996
200994116,08/11/2019,23:30:00,BROOKLYN,63,0,,false,,,,25-44,M,BLACK,1007947,158836,40.60262094700005,-73.914663965
200994114,08/11/2019,04:20:00,BROOKLYN,75,0,,false,,,,25-44,F,WHITE HISPANIC,1019671,180297,40.661487692000044,-73.87233098799999
200994114,08/11/2019,04:20:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,1019671,180297,40.661487692000044,-73.87233098799999
200995687,08/11/2019,04:00:00,QUEENS,113,0,,false,18-24,M,BLACK,<18,M,BLACK,1040791,190159,40.68844691900005,-73.79612414799993
200994120,08/11/2019,03:40:00,BROOKLYN,75,0,,false,,,,18-24,F,BLACK,1011772,185617,40.67611797400008,-73.90078017499997
200994120,08/11/2019,03:40:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1011772,185617,40.67611797400008,-73.90078017499997
200995689,08/11/2019,02:47:00,BROOKLYN,75,0,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,1020214,183053,40.669050105000046,-73.87035911599996
200994119,08/11/2019,02:17:00,MANHATTAN,13,0,BAR/NIGHT CLUB,false,,,,18-24,M,BLACK,986432,209222,40.74095063100003,-73.99212733199995
200994118,08/10/2019,23:37:00,BRONX,48,0,,false,,,,18-24,M,WHITE HISPANIC,1014831,245134,40.83946674600002,-73.88948128799996
200995688,08/10/2019,22:51:00,BROOKLYN,67,0,,false,45-64,M,UNKNOWN,25-44,M,UNKNOWN,1001101,174027,40.64433272300005,-73.93927980499996
200994112,08/10/2019,22:00:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK,25-44,M,WHITE HISPANIC,1001896,221756,40.77533592200007,-73.93628998399998
200994113,08/10/2019,16:50:00,BRONX,40,0,,false,25-44,M,BLACK,25-44,M,BLACK,1006075,236932,40.81698058400008,-73.92115225499998
200891279,08/08/2019,22:28:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,1000504,176531,40.65120677600004,-73.941425027
200856233,08/08/2019,00:13:00,STATEN ISLAND,121,0,,false,,,,18-24,M,BLACK,937223,171002,40.635920928000075,-74.16943934199998
200839848,08/06/2019,18:30:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,1010869,183398,40.67003008100005,-73.90404439699995
200781634,08/06/2019,14:45:00,BRONX,44,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,18-24,M,BLACK,1006954,242413,40.83202215400007,-73.91795806799998
200899516,08/06/2019,00:27:00,STATEN ISLAND,120,0,,false,18-24,M,BLACK,25-44,M,BLACK,960021,172286,40.63953693600007,-74.08730302399994
200725653,08/05/2019,20:46:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,999530,214433,40.75524058600007,-73.94484914899994
200725655,08/05/2019,16:45:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,<18,M,BLACK,1009905,180751,40.662767503000055,-73.90752952599996
200725654,08/05/2019,01:52:00,BROOKLYN,77,0,,false,,,,25-44,F,BLACK,1004964,183810,40.67117671300008,-73.92532965699996
200725654,08/05/2019,01:52:00,BROOKLYN,77,0,,false,,,,45-64,F,BLACK,1004964,183810,40.67117671300008,-73.92532965699996
200725654,08/05/2019,01:52:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,1004964,183810,40.67117671300008,-73.92532965699996
200725654,08/05/2019,01:52:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,1004964,183810,40.67117671300008,-73.92532965699996
200725652,08/05/2019,01:45:00,BRONX,48,0,,false,,,,25-44,M,BLACK,1017239,246250,40.84252117200003,-73.88077326199993
200680424,08/04/2019,06:44:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,1007915,183324,40.66983535600008,-73.91469332599996
200680426,08/04/2019,04:00:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,998225,186768,40.679308959000025,-73.94961690299994
200668267,08/04/2019,03:47:00,MANHATTAN,26,0,,false,25-44,M,BLACK,25-44,M,BLACK,997306,234542,40.81043801200008,-73.952837473
200668267,08/04/2019,03:47:00,MANHATTAN,26,0,,true,25-44,M,BLACK,25-44,M,BLACK,997306,234542,40.81043801200008,-73.952837473
200680425,08/03/2019,23:23:00,BROOKLYN,75,0,,false,18-24,M,BLACK,25-44,F,BLACK,1020209,184499,40.67301906900008,-73.87036942699996
200680423,08/03/2019,22:05:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK,999584,230371,40.79898610500004,-73.94461786899996
200656488,08/03/2019,18:01:00,BRONX,42,0,,true,<18,M,BLACK,18-24,M,BLACK,1012541,242362,40.83186604400004,-73.897769064
200656489,08/03/2019,02:45:00,BRONX,46,0,,true,25-44,M,BLACK,25-44,M,BLACK,1005912,249926,40.852645755000026,-73.92169917899997
200521041,07/31/2019,15:35:00,QUEENS,115,0,,false,25-44,M,WHITE,18-24,M,WHITE HISPANIC,1021302,213563,40.75278823200006,-73.86626921999994
200465330,07/30/2019,21:44:00,MANHATTAN,23,0,,false,,,,<18,M,BLACK,999321,229329,40.796126551000036,-73.94557011499995
200465329,07/30/2019,03:22:00,QUEENS,113,0,,false,25-44,M,BLACK,45-64,M,BLACK,1044898,186376,40.67803628700005,-73.78134910699998
200408149,07/29/2019,22:37:00,BRONX,42,0,,false,,,,25-44,F,WHITE HISPANIC,1015667,243850,40.83593960600007,-73.88646598899999
200408147,07/29/2019,22:05:00,BRONX,41,0,,false,,,,18-24,M,BLACK HISPANIC,1011949,239415,40.82377925000004,-73.89992047999993
200408148,07/29/2019,14:15:00,BRONX,48,0,,false,,,,18-24,M,BLACK,1016042,249486,40.85140742400005,-73.88508408799999
200408150,07/29/2019,02:18:00,BROOKLYN,81,0,,false,18-24,M,BLACK,25-44,M,BLACK,1003080,186817,40.67943445800007,-73.93211287499997
200365032,07/28/2019,22:40:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1007847,245236,40.83976812900005,-73.91472118499998
200365035,07/28/2019,21:49:00,BRONX,45,0,,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1027073,246270,40.84253385300008,-73.84523135199998
200365038,07/28/2019,20:14:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1006991,249487,40.85143811800003,-73.91780037699993
200365038,07/28/2019,20:14:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,WHITE HISPANIC,1006991,249487,40.85143811800003,-73.91780037699993
200365034,07/28/2019,14:35:00,MANHATTAN,30,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,997408,237516,40.81860066000007,-73.95246317599998
200365037,07/28/2019,04:00:00,BRONX,50,0,,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1010984,261034,40.88311992000007,-73.90332096899994
200331332,07/28/2019,01:54:00,BROOKLYN,69,0,,true,,,,18-24,M,BLACK,1010249,170398,40.63434976900004,-73.90632950099996
200365031,07/28/2019,01:40:00,QUEENS,106,0,,false,,,,25-44,M,WHITE HISPANIC,1023841,184945,40.67422773900006,-73.85727348699999
200365030,07/28/2019,00:35:00,BRONX,41,0,,false,,,,25-44,M,BLACK,1015656,236156,40.814821817000045,-73.88654175399995
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,18-24,M,BLACK,18-24,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,18-24,M,BLACK,18-24,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,18-24,M,BLACK,25-44,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,18-24,M,BLACK,25-44,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,18-24,M,BLACK,25-44,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,18-24,M,BLACK,25-44,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,18-24,M,BLACK,45-64,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,18-24,M,BLACK,45-64,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011786,178738,40.657236613000066,-73.90075779799997
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011786,178738,40.657236613000066,-73.90075779799997
200365033,07/27/2019,09:08:00,BROOKLYN,75,0,GROCERY/BODEGA,false,18-24,M,BLACK,25-44,M,BLACK,1021056,181470,40.664701666000035,-73.86733253799997
200365036,07/27/2019,01:15:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,1007524,188555,40.684194302000044,-73.91608474599997
200365029,07/27/2019,00:30:00,MANHATTAN,33,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1000038,243153,40.83406831000008,-73.94294803999998
200365028,07/26/2019,21:15:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,998489,188550,40.68419972300006,-73.94866132899993
200272477,07/26/2019,03:35:00,BROOKLYN,75,0,,true,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1011808,185390,40.675494798000045,-73.90065131699998
200263248,07/25/2019,17:49:00,BROOKLYN,71,0,,false,18-24,M,BLACK,25-44,M,BLACK,995671,183339,40.669900788000064,-73.95883073299996
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1052412,191419,40.69182345000007,-73.75420823699994
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,UNKNOWN,25-44,M,ASIAN / PACIFIC ISLANDER,1052412,191419,40.69182345000007,-73.75420823699994
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,BLACK,25-44,M,BLACK,1052412,191419,40.69182345000007,-73.75420823699994
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,UNKNOWN,25-44,M,BLACK,1052412,191419,40.69182345000007,-73.75420823699994
200209683,07/24/2019,23:20:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK,1008131,189610,40.68708841900008,-73.91389240999997
200209679,07/24/2019,19:56:00,BRONX,44,0,,false,,,,45-64,M,BLACK,1006672,241120,40.828473961000036,-73.91898142499997
200209681,07/24/2019,19:50:00,BROOKLYN,79,0,,false,,,,<18,F,BLACK,1000538,186727,40.67919247000003,-73.94127786699994
200209682,07/24/2019,17:00:00,QUEENS,109,0,,false,25-44,M,WHITE,25-44,M,WHITE,1034255,227687,40.79149108400002,-73.81941282399998
200209680,07/24/2019,13:20:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,WHITE,1028124,257461,40.87324459100006,-73.84135960699997
200155033,07/23/2019,19:49:00,BROOKLYN,69,0,,false,18-24,M,BLACK,18-24,M,BLACK,1013937,169957,40.633127726000055,-73.89304393799993
200155465,07/23/2019,02:10:00,BROOKLYN,90,0,,false,18-24,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,996036,197616,40.70908739400005,-73.95748999799997
200099025,07/22/2019,22:27:00,BRONX,44,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1010044,244313,40.83722861900003,-73.90678471699994
200056613,07/21/2019,22:33:00,BRONX,45,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1033678,238650,40.821584683000026,-73.82141588799993
200056611,07/21/2019,15:22:00,MANHATTAN,23,0,,false,25-44,M,BLACK,<18,M,BLACK,998684,229230,40.79585588600002,-73.94787095499998
200056616,07/21/2019,02:00:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1015734,177743,40.65449240100002,-73.886533307
200056614,07/21/2019,01:58:00,BROOKLYN,60,0,,false,18-24,M,BLACK,18-24,M,BLACK,989472,148971,40.57557363000007,-73.98120362499998
200056615,07/20/2019,05:00:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,WHITE HISPANIC,1009077,214329,40.75493348100008,-73.91039019299996
200056612,07/19/2019,23:50:00,BRONX,46,0,,false,25-44,M,BLACK,18-24,M,BLACK,1008497,248717,40.84932069000007,-73.91235948099995
200056612,07/19/2019,23:50:00,BRONX,46,0,,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1008497,248717,40.84932069000007,-73.91235948099995
200056608,07/19/2019,20:54:00,BRONX,42,0,,false,,,,18-24,M,BLACK,1010567,240691,40.827285732000064,-73.90490886099997
200056610,07/19/2019,18:44:00,BRONX,46,0,,false,<18,M,BLACK,18-24,M,BLACK,1012551,251121,40.85590689000002,-73.89769596199994
199900180,07/17/2019,16:38:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,999585,214041,40.75416455100003,-73.94465152299993
199900181,07/17/2019,07:33:00,MANHATTAN,25,0,,false,18-24,M,BLACK,18-24,M,BLACK,1001756,233153,40.806617895000045,-73.93676575499995
199844336,07/16/2019,21:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,1000102,229680,40.79708858400005,-73.94274857999993
199844336,07/16/2019,21:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1000102,229680,40.79708858400005,-73.94274857999993
199785879,07/15/2019,17:35:00,MANHATTAN,25,0,,false,18-24,M,BLACK,<18,M,BLACK,1000550,230489,40.79930825400004,-73.94112857099998
199752462,07/15/2019,01:00:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1002785,230463,40.799232486000044,-73.93305619799997
199752462,07/15/2019,01:00:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1002785,230463,40.799232486000044,-73.93305619799997
199786226,07/15/2019,00:07:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,1009869,180290,40.66150226400004,-73.90766103699997
199744073,07/14/2019,22:43:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1009968,182502,40.667573424000075,-73.90729576599993
199744071,07/14/2019,03:45:00,BRONX,45,0,,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1032140,242004,40.83079891400007,-73.82694879599995
199741932,07/14/2019,02:22:00,MANHATTAN,25,0,,true,,,,25-44,M,BLACK,1001354,234576,40.81052442400005,-73.93821424599997
199744074,07/14/2019,01:30:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK HISPANIC,1004748,188134,40.683045618000044,-73.92609516299996
199744072,07/14/2019,00:28:00,BROOKLYN,73,0,,false,25-44,M,UNKNOWN,45-64,M,BLACK,1009905,180751,40.662767503000055,-73.90752952599996
199742311,07/14/2019,00:03:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,1005657,181039,40.663569288000076,-73.92284026399994
199742311,07/14/2019,00:03:00,BROOKLYN,67,0,,false,,,,25-44,M,UNKNOWN,1005657,181039,40.663569288000076,-73.92284026399994
199742308,07/13/2019,23:25:00,BROOKLYN,81,0,,false,,,,18-24,M,BLACK,1003614,186315,40.67805543000002,-73.93018906599998
199742309,07/13/2019,22:56:00,BRONX,48,0,,false,,,,25-44,M,BLACK HISPANIC,1013952,247178,40.84507992600004,-73.89264894999997
199742307,07/13/2019,21:43:00,BRONX,46,0,,false,18-24,M,BLACK,25-44,M,BLACK,1011711,248986,40.85004960500004,-73.90074122799997
199728579,07/13/2019,02:45:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,UNKNOWN,990311,201886,40.720813298000046,-73.97813591099998
199728579,07/13/2019,02:45:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,true,<18,M,BLACK,25-44,M,UNKNOWN,990311,201886,40.720813298000046,-73.97813591099998
199728579,07/13/2019,02:45:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,WHITE HISPANIC,25-44,M,UNKNOWN,990311,201886,40.720813298000046,-73.97813591099998
199742305,07/13/2019,00:43:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,65+,F,BLACK,999155,226676,40.788845063000046,-73.94617553799998
199742305,07/13/2019,00:43:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,45-64,M,BLACK,999155,226676,40.788845063000046,-73.94617553799998
199742305,07/13/2019,00:43:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,999155,226676,40.788845063000046,-73.94617553799998
199742303,07/12/2019,22:50:00,QUEENS,115,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1019596,213314,40.75211177400007,-73.87242800499997
199742306,07/12/2019,22:35:00,QUEENS,113,0,,false,<18,M,BLACK,65+,F,BLACK,1044480,188539,40.68397606800004,-73.78283677199995
199658515,07/12/2019,01:50:00,QUEENS,109,0,,false,,,,25-44,M,WHITE HISPANIC,1031989,209995,40.74294374700002,-73.82772191799995
199637606,07/11/2019,21:45:00,BRONX,46,0,,true,18-24,M,UNKNOWN,25-44,M,WHITE HISPANIC,1012078,252019,40.85837313300004,-73.89940208399997
199637606,07/11/2019,21:45:00,BRONX,46,0,,true,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1012078,252019,40.85837313300004,-73.89940208399997
199582060,07/10/2019,02:56:00,BROOKLYN,69,0,,false,25-44,M,BLACK,25-44,M,BLACK,1012579,175845,40.64929346200007,-73.89791186799994
199582060,07/10/2019,02:56:00,BROOKLYN,69,0,,true,25-44,M,BLACK,25-44,M,BLACK,1012579,175845,40.64929346200007,-73.89791186799994
199526931,07/09/2019,10:00:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,<18,F,BLACK,1003112,216851,40.76187046200005,-73.93191334299998
199467222,07/08/2019,23:32:00,BRONX,48,0,,false,,,,25-44,M,WHITE HISPANIC,1016293,250009,40.85284199500006,-73.88417430999993
199467222,07/08/2019,23:32:00,BRONX,48,0,,false,,,,<18,M,WHITE HISPANIC,1016293,250009,40.85284199500006,-73.88417430999993
199467225,07/08/2019,17:40:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,M,BLACK,1002948,182618,40.66790942700004,-73.93260042799993
199467225,07/08/2019,17:40:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,25-44,M,BLACK,1002948,182618,40.66790942700004,-73.93260042799993
200839849,07/07/2019,20:20:00,QUEENS,102,0,HOSPITAL,false,,,,25-44,F,BLACK,1035310,194572,40.70059287300006,-73.81585419699996
199422329,07/07/2019,10:50:00,BROOKLYN,60,0,PVT HOUSE,false,18-24,M,BLACK,25-44,F,BLACK,985897,148507,40.574301425000044,-73.99407278899997
199403139,07/07/2019,00:30:00,STATEN ISLAND,120,0,,false,,,,18-24,M,BLACK,950823,170806,40.63544471700004,-74.12043775599993
199403138,07/06/2019,23:45:00,MANHATTAN,28,0,,false,,,,25-44,M,BLACK,997800,229887,40.79766057200004,-73.95106232399996
199403137,07/06/2019,00:03:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,false,,,,<18,M,BLACK,997786,177027,40.652572760000055,-73.951219199
199408422,07/05/2019,23:12:00,QUEENS,105,0,,true,,,,25-44,M,BLACK,1053876,181365,40.66421620500005,-73.74903292999993
199403136,07/05/2019,21:25:00,BRONX,47,0,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1020357,259231,40.87813788000005,-73.86943433699997
199403136,07/05/2019,21:25:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1020357,259231,40.87813788000005,-73.86943433699997
199401908,07/05/2019,17:20:00,BRONX,41,0,PVT HOUSE,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1015346,236367,40.815402050000046,-73.88766070399998
199401908,07/05/2019,17:20:00,BRONX,41,0,PVT HOUSE,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1015346,236367,40.815402050000046,-73.88766070399998
199483245,07/05/2019,10:48:00,BRONX,46,0,MULTI DWELL - APT BUILD,true,45-64,M,WHITE HISPANIC,25-44,M,BLACK,1005992,249443,40.85131986700002,-73.92141156699995
199325319,07/05/2019,04:25:00,BRONX,52,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1014384,256796,40.87147697300003,-73.89104432799998
199325320,07/05/2019,04:15:00,BRONX,44,0,,false,,,,18-24,M,BLACK HISPANIC,1007070,241390,40.82921401300007,-73.917542369
199325321,07/05/2019,04:10:00,MANHATTAN,28,0,,false,,,,18-24,M,BLACK,998688,233318,40.80707632000008,-73.94784771899998
199325325,07/05/2019,04:02:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1015157,243351,40.834571796000034,-73.88831133599997
199325322,07/05/2019,03:36:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,1002882,181672,40.66531300600008,-73.93284095299998
199323631,07/05/2019,02:45:00,MANHATTAN,25,0,,false,,,,25-44,M,BLACK,1000558,231080,40.80093037300003,-73.94109824099996
199325323,07/05/2019,01:14:00,BRONX,48,0,PVT HOUSE,true,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1016293,250009,40.85284199500006,-73.88417430999993
