postcode,borough,latitude,longitude
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.768529,-73.981588
10023,MANHATTAN,40.77095,-73.982158
10023,MANHATTAN,40.776185999999996,-73.977983
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774122999999996,-73.982229
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.774386,-73.983399
10023,MANHATTAN,40.776376,-73.980355
10023,MANHATTAN,40.778682,-73.983914
10023,MANHATTAN,40.779876,-73.982553
10023,MANHATTAN,40.780621999999994,-73.981412
10023,MANHATTAN,40.78197,-73.98161
10024,MANHATTAN,40.782137,-73.98092
10024,MANHATTAN,40.782253000000004,-73.980898
10019,MANHATTAN,40.771898,-73.9911
10019,MANHATTAN,40.771898,-73.9911
10019,MANHATTAN,40.771898,-73.9911
10019,MANHATTAN,40.771898,-73.9911
10023,MANHATTAN,40.779462,-73.985803
10023,MANHATTAN,40.78135,-73.983372
10024,MANHATTAN,40.782596999999996,-73.973026
10024,MANHATTAN,40.782276,-73.976229
10024,MANHATTAN,40.78476,-73.974149
10024,MANHATTAN,40.784779,-73.974192
10024,MANHATTAN,40.78335,-73.97819
10024,MANHATTAN,40.787696999999994,-73.97704
10024,MANHATTAN,40.787178000000004,-73.97590600000001
10024,MANHATTAN,40.78852,-73.97488
10024,MANHATTAN,40.788457,-73.97446500000001
10025,MANHATTAN,40.791646,-73.972607
10025,MANHATTAN,40.793033,-73.974817
10025,MANHATTAN,40.792999,-73.972975
10025,MANHATTAN,40.793440999999994,-73.972657
10025,MANHATTAN,40.793661,-73.972498
10025,MANHATTAN,40.793485,-73.970794
10024,MANHATTAN,40.784531,-73.981562
10024,MANHATTAN,40.785574,-73.981713
10024,MANHATTAN,40.788653000000004,-73.979452
10024,MANHATTAN,40.789773,-73.979936
10024,MANHATTAN,40.789567,-73.979448
10024,MANHATTAN,40.790662,-73.97805
10025,MANHATTAN,40.793469,-73.974936
10025,MANHATTAN,40.794114,-73.97456700000001
10025,MANHATTAN,40.794125,-73.97459599999999
10025,MANHATTAN,40.794205,-73.974734
10025,MANHATTAN,40.794177000000005,-73.974676
10025,MANHATTAN,40.794825,-73.974296
10025,MANHATTAN,40.794918,-73.974517
10036,MANHATTAN,40.754814,-73.981935
10036,MANHATTAN,40.754503,-73.981195
10036,MANHATTAN,40.755077,-73.980661
10036,MANHATTAN,40.755255,-73.981087
10036,MANHATTAN,40.755555,-73.98175400000001
10036,MANHATTAN,40.755516,-73.98165999999999
10036,MANHATTAN,40.755439,-73.981476
10036,MANHATTAN,40.75542,-73.981429
10036,MANHATTAN,40.755362,-73.98129200000001
10036,MANHATTAN,40.755244,-73.981014
10036,MANHATTAN,40.755963,-73.980823
10036,MANHATTAN,40.756240999999996,-73.98148
10036,MANHATTAN,40.756240999999996,-73.98148
10036,MANHATTAN,40.755755,-73.980285
10036,MANHATTAN,40.756504,-73.980173
10036,MANHATTAN,40.756803000000005,-73.980841
10019,MANHATTAN,40.759298,-73.977032
10019,MANHATTAN,40.759865999999995,-73.978385
10019,MANHATTAN,40.759865999999995,-73.978385
10019,MANHATTAN,40.759482,-73.977468
10019,MANHATTAN,40.759482,-73.977468
10019,MANHATTAN,40.760971999999995,-73.977172
10019,MANHATTAN,40.762487,-73.978521
10019,MANHATTAN,40.761139,-73.975316
10019,MANHATTAN,40.761303999999996,-73.97519399999999
10019,MANHATTAN,40.762248,-73.97626899999999
10019,MANHATTAN,40.762190000000004,-73.97613199999999
10019,MANHATTAN,40.762648999999996,-73.975323
10019,MANHATTAN,40.762668,-73.97537
10019,MANHATTAN,40.762687,-73.97541700000001
10019,MANHATTAN,40.762621,-73.975211
10019,MANHATTAN,40.764361,-73.975189
10019,MANHATTAN,40.764734999999995,-73.976885
10019,MANHATTAN,40.765039,-73.97475899999999
10019,MANHATTAN,40.765163,-73.97505100000001
10019,MANHATTAN,40.765163,-73.97505100000001
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10019,MANHATTAN,40.764155,-73.973951
10016,MANHATTAN,40.752058,-73.981466
10017,MANHATTAN,40.751906,-73.97924300000001
10017,MANHATTAN,40.7529,-73.981297
10017,MANHATTAN,40.752101,-73.979416
10017,MANHATTAN,40.754605,-73.979538
10017,MANHATTAN,40.751862,-73.977034
10017,MANHATTAN,40.754538000000004,-73.977398
10017,MANHATTAN,40.755669,-73.978184
10017,MANHATTAN,40.756978000000004,-73.977408
10022,MANHATTAN,40.758114,-73.97539300000001
10022,MANHATTAN,40.759212,-73.97462
10022,MANHATTAN,40.760126,-73.97322700000001
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
10022,MANHATTAN,40.761559000000005,-73.974681
