occur_date,occur_time,borough,precinct,vic_sex,latitude,longitude
07/10/2019,02:56:00,BROOKLYN,69,M,40.64929346200007,-73.89791186799994
07/09/2019,10:00:00,QUEENS,114,F,40.76187046200005,-73.93191334299998
07/08/2019,23:32:00,BRONX,48,M,40.85284199500006,-73.88417430999993
07/08/2019,23:32:00,BRONX,48,M,40.85284199500006,-73.88417430999993
07/08/2019,17:40:00,BROOKLYN,71,M,40.66790942700004,-73.93260042799993
07/08/2019,17:40:00,BROOKLYN,71,M,40.66790942700004,-73.93260042799993
07/07/2019,20:20:00,QUEENS,102,F,40.70059287300006,-73.81585419699995
07/07/2019,10:50:00,BROOKLYN,60,F,40.574301425000044,-73.99407278899997
07/07/2019,00:30:00,STATEN ISLAND,120,M,40.63544471700004,-74.12043775599993
07/06/2019,23:45:00,MANHATTAN,28,M,40.79766057200004,-73.95106232399995
07/06/2019,00:03:00,BROOKLYN,67,M,40.652572760000055,-73.951219199
07/05/2019,23:12:00,QUEENS,105,M,40.664216205000045,-73.74903292999993
07/05/2019,21:25:00,BRONX,47,M,40.87813788000005,-73.86943433699997
07/05/2019,21:25:00,BRONX,47,M,40.87813788000005,-73.86943433699997
07/05/2019,17:20:00,BRONX,41,M,40.815402050000046,-73.88766070399998
07/05/2019,17:20:00,BRONX,41,M,40.815402050000046,-73.88766070399998
07/05/2019,10:48:00,BRONX,46,M,40.85131986700002,-73.92141156699995
07/05/2019,04:25:00,BRONX,52,M,40.87147697300003,-73.89104432799998
07/05/2019,04:15:00,BRONX,44,M,40.82921401300007,-73.917542369
07/05/2019,04:10:00,MANHATTAN,28,M,40.80707632000008,-73.94784771899998
07/05/2019,04:02:00,BRONX,42,M,40.834571796000034,-73.88831133599997
07/05/2019,03:36:00,BROOKLYN,71,M,40.66531300600008,-73.93284095299998
07/05/2019,02:45:00,MANHATTAN,25,M,40.80093037300003,-73.94109824099995
07/05/2019,01:14:00,BRONX,48,M,40.85284199500006,-73.88417430999993
07/05/2019,00:10:00,BROOKLYN,75,F,40.67185501100005,-73.88291686099996
07/05/2019,00:10:00,BROOKLYN,75,M,40.67185501100005,-73.88291686099996
07/04/2019,23:22:00,BRONX,46,M,40.85194616000007,-73.91077639999997
07/04/2019,21:16:00,BROOKLYN,67,M,40.63762471600006,-73.94524900899995
07/04/2019,06:20:00,BROOKLYN,67,F,40.65719254700008,-73.91422293299998
07/03/2019,00:04:00,QUEENS,114,M,40.755443005000075,-73.94342324599995
07/03/2019,00:04:00,QUEENS,114,M,40.755443005000075,-73.94342324599995
07/03/2019,00:04:00,QUEENS,114,M,40.755443005000075,-73.94342324599995
07/03/2019,00:04:00,QUEENS,114,M,40.755443005000075,-73.94342324599995
07/03/2019,00:04:00,QUEENS,114,M,40.755443005000075,-73.94342324599995
07/03/2019,00:04:00,QUEENS,114,M,40.755443005000075,-73.94342324599995
07/03/2019,00:04:00,QUEENS,114,M,40.755443005000075,-73.94342324599995
07/03/2019,00:04:00,QUEENS,114,M,40.755443005000075,-73.94342324599995
07/02/2019,05:10:00,BROOKLYN,77,M,40.664717351000036,-73.92823133899999
07/01/2019,22:10:00,BRONX,48,M,40.846043990000055,-73.88759088499995
07/01/2019,17:58:00,MANHATTAN,33,M,40.84321623700004,-73.93728755699995
06/30/2019,21:35:00,QUEENS,101,M,40.60115995800004,-73.75670987699993
06/30/2019,04:24:00,MANHATTAN,10,F,40.74347045500008,-74.00539300399998
06/30/2019,03:33:00,STATEN ISLAND,120,M,40.625306611000035,-74.08164662399997
06/30/2019,01:20:00,BRONX,41,M,40.81254626700007,-73.90126678999997
06/29/2019,18:39:00,BROOKLYN,83,M,40.695750503000056,-73.92941323199994
06/29/2019,06:00:00,BROOKLYN,70,M,40.62560501000007,-73.95759720299998
06/29/2019,05:48:00,BROOKLYN,69,F,40.63367789500006,-73.89435450199994
06/29/2019,05:48:00,BROOKLYN,69,M,40.63367789500006,-73.89435450199994
06/28/2019,17:35:00,BROOKLYN,73,F,40.67111083400005,-73.91356336299998
06/28/2019,17:35:00,BROOKLYN,73,M,40.67111083400005,-73.91356336299998
06/28/2019,12:34:00,BROOKLYN,72,M,40.64122780400004,-74.00539554699995
06/28/2019,04:30:00,QUEENS,110,M,40.73843508200008,-73.86555105999997
06/28/2019,00:26:00,BROOKLYN,83,M,40.70051267600007,-73.92941179699994
06/28/2019,00:25:00,BRONX,42,M,40.833154599000075,-73.90913931099993
06/27/2019,21:02:00,QUEENS,101,M,40.603696297000056,-73.74911276899995
06/27/2019,01:00:00,BRONX,52,M,40.859171900000035,-73.90941104999997
06/27/2019,00:15:00,BRONX,46,M,40.85214118700002,-73.92237572199997
06/26/2019,20:45:00,BROOKLYN,81,M,40.68068575000007,-73.92709647699995
06/26/2019,00:36:00,QUEENS,114,M,40.75493348100008,-73.91039019299996
06/25/2019,22:24:00,BROOKLYN,81,M,40.680948759000046,-73.91820160899994
06/25/2019,16:48:00,QUEENS,108,F,40.74942980400005,-73.90980569899993
06/25/2019,02:55:00,BRONX,42,M,40.834725680000076,-73.89432798599995
06/25/2019,02:55:00,BRONX,42,M,40.834725680000076,-73.89432798599995
06/25/2019,01:20:00,QUEENS,109,M,40.76451021500004,-73.82471319199995
06/25/2019,00:01:00,BRONX,48,M,40.857310106000064,-73.89240146599997
06/24/2019,18:55:00,MANHATTAN,32,M,40.815751186000064,-73.93974841499994
06/24/2019,02:49:00,BRONX,41,M,40.817116189000046,-73.89203291499997
06/24/2019,00:05:00,BROOKLYN,60,M,40.574301425000044,-73.99407278899997
06/23/2019,23:08:00,BRONX,43,M,40.834532695000064,-73.87182548099996
06/23/2019,20:35:00,BRONX,50,M,40.87707565900007,-73.90609965999994
06/23/2019,16:00:00,BRONX,44,M,40.82998817300006,-73.91398933899995
06/23/2019,16:00:00,BRONX,44,M,40.82998817300006,-73.91398933899995
06/23/2019,12:02:00,BROOKLYN,61,M,40.59401905900006,-73.96085431599995
06/23/2019,02:15:00,BRONX,46,M,40.85495236700007,-73.90157978699995
06/23/2019,02:15:00,BRONX,46,M,40.85495236700007,-73.90157978699995
06/23/2019,00:30:00,MANHATTAN,30,M,40.82549764000004,-73.95127310099997
06/22/2019,22:30:00,BRONX,44,F,40.82339303400005,-73.91833724599995
06/22/2019,22:30:00,BRONX,44,M,40.82339303400005,-73.91833724599995
06/22/2019,02:36:00,BROOKLYN,94,M,40.71737668200007,-73.93934673599993
06/21/2019,23:30:00,BRONX,40,M,40.808777943000045,-73.923130702
06/20/2019,19:09:00,BROOKLYN,75,M,40.67281467300006,-73.87167482899997
06/20/2019,19:02:00,BROOKLYN,77,M,40.670320017000044,-73.93376235799997
06/20/2019,19:02:00,BROOKLYN,77,M,40.670320017000044,-73.93376235799997
06/20/2019,17:43:00,BROOKLYN,63,M,40.623535065000056,-73.938542237
06/19/2019,18:01:00,BROOKLYN,73,M,40.67436669500006,-73.91807268799994
06/19/2019,10:40:00,MANHATTAN,5,M,40.71083816400005,-74.000632678
06/18/2019,10:50:00,BROOKLYN,73,M,40.66646466200007,-73.90410359499998
06/17/2019,23:21:00,BROOKLYN,73,M,40.67829303700007,-73.90886718999997
06/17/2019,17:34:00,BRONX,43,M,40.83146892900004,-73.85723973399995
06/17/2019,14:47:00,BROOKLYN,81,M,40.69266153900003,-73.93697840199997
06/15/2019,04:14:00,MANHATTAN,32,M,40.81373916300004,-73.94495240499998
06/15/2019,01:25:00,MANHATTAN,32,M,40.80962885300004,-73.94197557899997
06/14/2019,15:57:00,BROOKLYN,73,M,40.666231521000036,-73.92253800099995
06/14/2019,02:45:00,BRONX,44,M,40.84383164100007,-73.91655562999993
06/13/2019,16:10:00,MANHATTAN,23,M,40.789486555000046,-73.95057358399998
06/13/2019,15:06:00,BROOKLYN,88,M,40.69471530800007,-73.97439044799995
06/12/2019,22:57:00,BROOKLYN,61,M,40.59712056600006,-73.94124921699995
06/12/2019,19:37:00,BROOKLYN,77,M,40.67520450200004,-73.94165270399995
06/12/2019,19:27:00,STATEN ISLAND,121,M,40.635872566000046,-74.16684866599995
06/12/2019,08:09:00,BRONX,49,F,40.86189455900006,-73.85766248
06/12/2019,02:14:00,BROOKLYN,77,M,40.68159892600005,-73.96705837799993
06/11/2019,21:41:00,BROOKLYN,75,M,40.669050105000046,-73.87035911599996
06/10/2019,02:21:00,MANHATTAN,30,M,40.825913006000064,-73.94711752799998
06/10/2019,00:55:00,BROOKLYN,83,M,40.69431327700005,-73.91851337199995
06/10/2019,00:55:00,BROOKLYN,83,M,40.69431327700005,-73.91851337199995
06/09/2019,22:20:00,BRONX,42,M,40.83593960600007,-73.88646598899999
06/09/2019,22:13:00,QUEENS,103,M,40.696501571000056,-73.79387084199995
06/09/2019,20:01:00,BRONX,52,M,40.86370044700004,-73.90572447299998
06/09/2019,02:25:00,MANHATTAN,25,F,40.802765805000035,-73.93957234299995
06/08/2019,22:44:00,STATEN ISLAND,120,M,40.63751722000006,-74.11760587299993
06/08/2019,05:05:00,MANHATTAN,33,M,40.838998278000076,-73.93851306099998
06/08/2019,05:05:00,MANHATTAN,33,M,40.838998278000076,-73.93851306099998
06/08/2019,02:55:00,BROOKLYN,79,F,40.68309197400004,-73.958263731
06/08/2019,00:40:00,BROOKLYN,79,M,40.68162066800004,-73.95796900499995
06/07/2019,22:25:00,BROOKLYN,79,F,40.68831814300006,-73.94543815999998
06/07/2019,22:25:00,BROOKLYN,79,M,40.68831814300006,-73.94543815999998
06/07/2019,17:50:00,BROOKLYN,73,M,40.67982701600005,-73.90842523899995
06/07/2019,17:50:00,BROOKLYN,73,M,40.67982701600005,-73.90842523899995
06/07/2019,17:08:00,MANHATTAN,23,F,40.790746414000076,-73.95063404199995
06/07/2019,10:30:00,BROOKLYN,75,M,40.66930982700006,-73.86944659699995
06/07/2019,00:15:00,BRONX,49,M,40.869408631000056,-73.85042595199997
06/07/2019,00:15:00,BRONX,49,M,40.869408631000056,-73.85042595199997
06/07/2019,00:15:00,BRONX,49,M,40.869408631000056,-73.85042595199997
06/07/2019,00:15:00,BRONX,49,M,40.869408631000056,-73.85042595199997
06/06/2019,17:30:00,BROOKLYN,70,M,40.635141912000044,-73.94789561099998
06/06/2019,00:56:00,BROOKLYN,79,M,40.688154120000036,-73.94685537799995
06/05/2019,23:38:00,QUEENS,105,F,40.676551919000076,-73.75058721799998
06/05/2019,12:20:00,BRONX,40,M,40.80550434700007,-73.91647725199994
06/05/2019,12:20:00,BRONX,40,M,40.80550434700007,-73.91647725199994
06/04/2019,22:50:00,BROOKLYN,88,M,40.69509231700005,-73.979240625
06/04/2019,19:58:00,BRONX,52,M,40.861842730000035,-73.90295060899997
06/04/2019,19:56:00,BROOKLYN,90,F,40.70372081700003,-73.93809683099995
06/04/2019,02:00:00,BRONX,52,F,40.86922302700003,-73.89339456699997
06/03/2019,23:05:00,BRONX,46,M,40.86065555300007,-73.89500620399998
06/03/2019,07:07:00,BROOKLYN,75,M,40.65553848200005,-73.88409879299998
06/02/2019,22:15:00,BROOKLYN,75,M,40.671246534000026,-73.86609385299994
06/02/2019,01:56:00,BRONX,41,M,40.812520134000074,-73.90281300199997
06/01/2019,23:11:00,BROOKLYN,75,M,40.669167307000066,-73.89665221699995
06/01/2019,22:20:00,BROOKLYN,71,M,40.66613283600003,-73.93138385999998
06/01/2019,22:12:00,BRONX,41,M,40.81435102900008,-73.88787562499994
06/01/2019,22:12:00,BRONX,41,M,40.81435102900008,-73.88787562499994
06/01/2019,21:25:00,BRONX,42,M,40.83576922100008,-73.90439441599993
06/01/2019,14:14:00,QUEENS,101,F,40.60327400700004,-73.75310453299994
06/01/2019,14:14:00,QUEENS,101,M,40.60327400700004,-73.75310453299994
06/01/2019,13:45:00,BROOKLYN,77,M,40.673740010000074,-73.95686362099997
06/01/2019,13:45:00,BROOKLYN,77,M,40.673740010000074,-73.95686362099997
06/01/2019,04:47:00,BROOKLYN,73,M,40.682300858000076,-73.91299361299998
05/31/2019,15:55:00,BROOKLYN,79,M,40.68033280500004,-73.93842499899995
05/30/2019,05:35:00,BRONX,46,M,40.847964660000045,-73.91216969999994
05/30/2019,04:33:00,BROOKLYN,67,M,40.65149336800005,-73.92453001199993
05/29/2019,10:15:00,BROOKLYN,60,M,40.58795031200003,-73.98359800899993
05/28/2019,04:15:00,BROOKLYN,75,M,40.663161856000045,-73.87983227999997
05/28/2019,03:10:00,BRONX,40,M,40.80653810100006,-73.918910596
05/28/2019,02:42:00,MANHATTAN,32,M,40.82044551200005,-73.93623234699999
05/28/2019,01:50:00,MANHATTAN,23,M,40.79708858400005,-73.94274857999993
05/28/2019,01:20:00,BROOKLYN,69,M,40.63272816400007,-73.89137286999993
05/27/2019,23:32:00,BRONX,42,M,40.83518158300007,-73.89463443299998
05/27/2019,23:32:00,BRONX,42,M,40.83518158300007,-73.89463443299998
05/27/2019,23:00:00,QUEENS,107,M,40.73578327800004,-73.81062580299994
05/27/2019,20:50:00,BROOKLYN,79,M,40.67924233600007,-73.94218636599999
05/27/2019,20:50:00,BROOKLYN,79,M,40.67924233600007,-73.94218636599999
05/27/2019,18:53:00,BROOKLYN,75,M,40.66560936100007,-73.86661702199996
05/27/2019,18:53:00,BROOKLYN,75,M,40.66560936100007,-73.86661702199996
05/27/2019,18:00:00,BROOKLYN,67,M,40.64204307200004,-73.94960900699994
05/27/2019,18:00:00,BROOKLYN,67,M,40.64204307200004,-73.94960900699994
05/27/2019,02:46:00,QUEENS,113,M,40.70092214400006,-73.75409174199996
05/26/2019,21:22:00,BROOKLYN,71,M,40.665385170000036,-73.93422504099993
05/26/2019,21:01:00,BROOKLYN,75,M,40.68596455800008,-73.87384899899995
05/26/2019,20:08:00,BROOKLYN,75,M,40.66649382600008,-73.88779253999998
05/26/2019,20:08:00,BROOKLYN,75,M,40.66649382600008,-73.88779253999998
05/26/2019,20:08:00,BROOKLYN,75,M,40.66649382600008,-73.88779253999998
05/26/2019,20:08:00,BROOKLYN,75,M,40.66649382600008,-73.88779253999998
05/26/2019,20:08:00,BROOKLYN,75,M,40.66649382600008,-73.88779253999998
05/26/2019,20:08:00,BROOKLYN,75,M,40.66649382600008,-73.88779253999998
05/26/2019,18:44:00,BROOKLYN,67,M,40.64993678900004,-73.92004510699995
05/26/2019,14:00:00,BROOKLYN,77,M,40.668656183000046,-73.92834966199997
05/26/2019,05:21:00,MANHATTAN,23,F,40.78673189800003,-73.94113246799998
05/26/2019,05:21:00,MANHATTAN,23,F,40.78673189800003,-73.94113246799998
05/26/2019,05:21:00,MANHATTAN,23,M,40.78673189800003,-73.94113246799998
05/26/2019,05:21:00,MANHATTAN,23,M,40.78673189800003,-73.94113246799998
05/25/2019,23:58:00,BROOKLYN,75,M,40.66525054900006,-73.890757594
05/25/2019,23:40:00,QUEENS,100,M,40.58989372800004,-73.80807989899995
05/25/2019,00:12:00,MANHATTAN,7,M,40.71626346000005,-73.98407867999998
05/24/2019,22:13:00,BRONX,44,M,40.83202215400007,-73.91795806799998
05/24/2019,20:29:00,BROOKLYN,67,M,40.65232695800007,-73.92751668299998
05/24/2019,16:11:00,BROOKLYN,70,M,40.650808090000055,-73.95881728799998
05/24/2019,00:23:00,BRONX,49,M,40.87047906600003,-73.84625102199995
05/23/2019,20:39:00,BROOKLYN,75,M,40.666359726000046,-73.87487014199995
05/23/2019,19:16:00,MANHATTAN,34,M,40.859806300000045,-73.92962232099995
05/23/2019,01:35:00,BRONX,40,M,40.813292588000024,-73.91471898299993
05/23/2019,00:20:00,BRONX,42,M,40.83763587300007,-73.88932531599994
05/22/2019,22:19:00,MANHATTAN,28,M,40.798483162000025,-73.94914747099993
05/22/2019,21:32:00,BRONX,42,M,40.83850153900005,-73.89950079699997
05/21/2019,22:22:00,BROOKLYN,77,F,40.67066627200006,-73.95797590799998
05/20/2019,18:30:00,BRONX,45,M,40.878075016000025,-73.82595788299993
05/20/2019,04:30:00,QUEENS,108,M,40.74633257700003,-73.94795301199997
05/19/2019,18:37:00,QUEENS,103,M,40.69659211500005,-73.78339071499995
05/19/2019,04:17:00,BROOKLYN,67,M,40.65570853100007,-73.91545382599996
05/19/2019,02:30:00,MANHATTAN,7,M,40.712229008000065,-73.98683547899995
05/18/2019,21:10:00,BRONX,46,M,40.84940928900005,-73.90303019599996
05/18/2019,20:13:00,BROOKLYN,75,M,40.64894086900005,-73.88494631099995
05/18/2019,18:40:00,MANHATTAN,28,M,40.80729586300004,-73.95422681099996
05/18/2019,09:53:00,MANHATTAN,32,F,40.817878452000045,-73.93995242199999
05/18/2019,03:39:00,MANHATTAN,28,M,40.79781318400006,-73.94855204399995
05/17/2019,23:59:00,BRONX,44,M,40.837118743000076,-73.91372714799998
05/17/2019,21:36:00,MANHATTAN,32,M,40.81304536500005,-73.94626073199998
05/16/2019,22:01:00,BRONX,47,M,40.88708918800006,-73.86778566699995
05/16/2019,22:01:00,BRONX,47,M,40.88708918800006,-73.86778566699995
05/16/2019,20:15:00,BROOKLYN,79,M,40.69399523200008,-73.94168313999995
05/16/2019,19:26:00,BROOKLYN,77,M,40.67498697000008,-73.94584562599994
05/15/2019,19:08:00,BRONX,46,M,40.85537769300004,-73.90472771799993
05/15/2019,19:08:00,BRONX,46,M,40.85537769300004,-73.90472771799993
05/15/2019,19:08:00,BRONX,46,M,40.85537769300004,-73.90472771799993
05/15/2019,19:08:00,BRONX,46,M,40.85537769300004,-73.90472771799993
05/14/2019,19:45:00,MANHATTAN,34,M,40.863003221000035,-73.92425384299997
05/14/2019,19:45:00,MANHATTAN,34,M,40.863003221000035,-73.92425384299997
05/14/2019,19:45:00,MANHATTAN,34,M,40.863003221000035,-73.92425384299997
05/14/2019,19:45:00,MANHATTAN,34,M,40.863003221000035,-73.92425384299997
05/11/2019,01:34:00,BRONX,47,M,40.88484355600008,-73.85374008999997
05/09/2019,09:23:00,BROOKLYN,75,M,40.669167307000066,-73.89665221699995
05/09/2019,01:32:00,MANHATTAN,1,M,40.728250797000044,-74.00537012399997
05/09/2019,01:32:00,MANHATTAN,1,M,40.728250797000044,-74.00537012399997
05/04/2019,01:45:00,BRONX,48,M,40.853658463000045,-73.88273420199994
05/03/2019,17:08:00,STATEN ISLAND,121,F,40.63041514200007,-74.14297795599998
05/03/2019,14:24:00,MANHATTAN,28,M,40.80069410200008,-73.95250846999993
05/02/2019,14:35:00,BRONX,42,M,40.83112915700008,-73.89037323199994
05/02/2019,00:23:00,BROOKLYN,75,M,40.67539564000003,-73.88550993999998
05/02/2019,00:19:00,BRONX,46,M,40.85885021100006,-73.90529753999994
04/30/2019,18:29:00,MANHATTAN,25,M,40.810799905000074,-73.93505670199994
04/30/2019,00:13:00,BROOKLYN,90,M,40.712004695000076,-73.95646732699998
04/29/2019,01:36:00,BRONX,44,M,40.84079511700002,-73.92319851599996
04/27/2019,23:54:00,BROOKLYN,67,M,40.65388611000003,-73.95449784399995
04/27/2019,11:36:00,BRONX,48,M,40.84507992600004,-73.89264894999997
04/24/2019,23:15:00,BRONX,44,M,40.83886177100004,-73.91030606099997
04/24/2019,14:58:00,BROOKLYN,71,M,40.662321699000074,-73.93865428399994
04/24/2019,01:44:00,MANHATTAN,28,M,40.80326882400004,-73.94661899399993
04/23/2019,22:54:00,BRONX,47,M,40.882693990000064,-73.83315683199999
04/23/2019,22:53:00,BRONX,42,M,40.837001024000074,-73.90370600899995
04/23/2019,00:18:00,STATEN ISLAND,121,M,40.63898417600007,-74.17125230499995
04/22/2019,23:15:00,BRONX,42,M,40.82670544500007,-73.903522174
04/22/2019,17:20:00,BROOKLYN,81,M,40.680948759000046,-73.91820160899994
04/22/2019,17:01:00,QUEENS,114,M,40.75627543400003,-73.94501432899995
04/21/2019,05:25:00,BRONX,52,M,40.88007108800008,-73.88585904599995
04/20/2019,01:22:00,BRONX,40,M,40.817186588000034,-73.90665021099994
04/20/2019,01:19:00,BROOKLYN,84,M,40.70140601600008,-73.983808132
04/19/2019,17:43:00,QUEENS,105,M,40.694604754000075,-73.73840293399995
04/19/2019,00:12:00,QUEENS,113,M,40.68947265200006,-73.74979967899995
04/19/2019,00:12:00,QUEENS,113,M,40.68947265200006,-73.74979967899995
04/18/2019,23:24:00,BROOKLYN,75,M,40.67066712500008,-73.87564431799996
04/18/2019,22:30:00,MANHATTAN,23,M,40.79330094300008,-73.94876499799993
04/18/2019,21:54:00,MANHATTAN,7,M,40.71774270100008,-73.98279048099994
04/18/2019,19:50:00,BROOKLYN,75,M,40.67546756600007,-73.88066091799993
04/18/2019,18:05:00,BROOKLYN,88,F,40.693497594000064,-73.97916899999996
04/18/2019,16:25:00,MANHATTAN,34,U,40.85476109900002,-73.93351000399997
04/18/2019,13:53:00,QUEENS,108,M,40.746307995000045,-73.91569614099996
04/17/2019,16:34:00,MANHATTAN,7,M,40.712889645000075,-73.98078254999997
04/16/2019,20:20:00,QUEENS,106,M,40.67049408600008,-73.80448103199996
04/16/2019,19:45:00,QUEENS,105,M,40.71817995600002,-73.73613510799998
04/16/2019,17:40:00,QUEENS,114,M,40.76062674100008,-73.93609107899994
04/16/2019,17:12:00,BROOKLYN,77,M,40.67051514900004,-73.92956610799997
04/15/2019,08:34:00,QUEENS,113,M,40.68900458000007,-73.78580605399995
04/15/2019,08:34:00,QUEENS,113,M,40.68900458000007,-73.78580605399995
04/14/2019,18:35:00,MANHATTAN,30,M,40.81950961800004,-73.95358253499995
04/14/2019,14:03:00,BRONX,52,M,40.85967278300007,-73.90428052199997
04/14/2019,03:35:00,MANHATTAN,9,M,40.723392998000065,-73.97625544299996
04/14/2019,03:03:00,BRONX,52,M,40.85938115900007,-73.90679704999997
04/14/2019,00:50:00,BROOKLYN,73,M,40.670168236000045,-73.91572748899993
04/14/2019,00:50:00,BROOKLYN,73,M,40.670168236000045,-73.91572748899993
04/13/2019,06:04:00,QUEENS,103,M,40.695782146000056,-73.79066712199995
04/13/2019,01:50:00,QUEENS,110,M,40.74987737400005,-73.86272726099996
04/13/2019,00:01:00,MANHATTAN,32,F,40.82819756300007,-73.93800993799994
04/11/2019,03:10:00,MANHATTAN,32,M,40.82266444500005,-73.93844143899997
04/10/2019,18:05:00,BRONX,48,M,40.854120099000056,-73.88880988799998
04/10/2019,16:11:00,BROOKLYN,67,M,40.63780446800007,-73.94237719699998
04/09/2019,18:20:00,QUEENS,115,M,40.76122121100008,-73.86723053699995
04/09/2019,12:25:00,BROOKLYN,60,M,40.573763375000055,-73.99287775699997
04/08/2019,21:35:00,BROOKLYN,79,M,40.68657763600004,-73.950812118
04/08/2019,20:35:00,STATEN ISLAND,120,M,40.63404425200008,-74.12360937499993
04/08/2019,19:40:00,BROOKLYN,77,M,40.67349360900005,-73.93486594799998
04/08/2019,16:00:00,BROOKLYN,75,M,40.67746959700002,-73.89899717699996
04/08/2019,11:55:00,QUEENS,115,M,40.74928579900006,-73.87854005699995
04/08/2019,04:25:00,BROOKLYN,71,M,40.65927522700008,-73.93411572899998
04/07/2019,15:27:00,QUEENS,105,M,40.66344036200008,-73.74078877299998
04/07/2019,09:53:00,BROOKLYN,67,M,40.664191948000045,-73.92641162299998
04/07/2019,05:15:00,QUEENS,110,M,40.73533091600007,-73.87545147199995
04/07/2019,05:15:00,QUEENS,110,M,40.73533091600007,-73.87545147199995
04/07/2019,03:15:00,BRONX,47,M,40.88476156000007,-73.84353817799997
04/07/2019,01:45:00,MANHATTAN,32,M,40.814366077000045,-73.93645131899994
04/06/2019,20:20:00,BRONX,40,M,40.82051865600005,-73.92133955099996
04/06/2019,12:58:00,BROOKLYN,88,M,40.69539152700002,-73.97940641699995
04/04/2019,22:35:00,BROOKLYN,67,M,40.656929053000056,-73.92609165799998
04/04/2019,21:10:00,QUEENS,105,M,40.71566436900008,-73.73553543099996
04/03/2019,14:00:00,BRONX,42,M,40.829965609000055,-73.90285617699995
04/03/2019,14:00:00,BRONX,42,M,40.829965609000055,-73.90285617699995
04/01/2019,22:21:00,BRONX,42,M,40.82305580800004,-73.90452830099997
03/31/2019,21:16:00,BROOKLYN,71,M,40.65775788800004,-73.95177405399994
03/31/2019,07:29:00,BROOKLYN,79,F,40.679847490000036,-73.93938447299999
03/31/2019,05:05:00,BROOKLYN,75,M,40.66221332200007,-73.88637599799995
03/31/2019,03:30:00,BRONX,40,M,40.811410352000046,-73.92771191299995
03/30/2019,23:30:00,BROOKLYN,77,M,40.67372507300007,-73.94735355499995
03/30/2019,21:30:00,BROOKLYN,70,M,40.65495097100006,-73.96172317299995
03/30/2019,21:30:00,BROOKLYN,70,M,40.65495097100006,-73.96172317299995
03/30/2019,00:50:00,QUEENS,113,M,40.67998073800004,-73.77623390699993
03/30/2019,00:50:00,QUEENS,113,M,40.67998073800004,-73.77623390699993
03/28/2019,07:45:00,QUEENS,108,M,40.74744008000005,-73.92546794099997
03/27/2019,13:43:00,MANHATTAN,34,M,40.85170536100002,-73.93199489299997
03/26/2019,02:25:00,BROOKLYN,77,M,40.68113428400005,-73.96445548499997
03/25/2019,16:08:00,BRONX,40,M,40.808044688000045,-73.91110256099995
03/24/2019,00:10:00,BROOKLYN,63,M,40.62187333100008,-73.91899084899995
03/23/2019,20:47:00,QUEENS,101,M,40.59586912100008,-73.78189543199994
03/23/2019,15:50:00,BRONX,47,F,40.88680259100005,-73.84687148999996
03/23/2019,05:44:00,BROOKLYN,79,M,40.69754940400002,-73.94671806199995
03/22/2019,22:25:00,BRONX,48,M,40.84264632600008,-73.89368292099994
03/22/2019,22:25:00,BRONX,48,M,40.84264632600008,-73.89368292099994
03/22/2019,22:05:00,BROOKLYN,77,M,40.67895478900005,-73.96398795599998
03/22/2019,15:01:00,BRONX,42,M,40.82736872600003,-73.90240468499995
03/21/2019,21:25:00,BROOKLYN,88,F,40.69577009300008,-73.97825230899997
03/21/2019,18:20:00,BRONX,40,M,40.81428694400006,-73.92364455999996
03/21/2019,18:20:00,BRONX,40,M,40.81428694400006,-73.92364455999996
03/21/2019,04:07:00,BROOKLYN,75,M,40.660813449000045,-73.87829385299993
03/21/2019,03:20:00,BRONX,44,M,40.834516921000045,-73.91770925599997
03/20/2019,21:36:00,QUEENS,105,M,40.683172699000075,-73.74573461299997
03/19/2019,17:21:00,BROOKLYN,75,M,40.66569908600008,-73.88084420599995
03/19/2019,17:21:00,BROOKLYN,75,M,40.66569908600008,-73.88084420599995
03/18/2019,21:33:00,MANHATTAN,28,M,40.803424497000044,-73.95801490799995
03/18/2019,20:08:00,MANHATTAN,23,M,40.794943941000035,-73.94075321199995
03/18/2019,20:08:00,MANHATTAN,23,M,40.794943941000035,-73.94075321199995
03/18/2019,20:08:00,MANHATTAN,23,M,40.794943941000035,-73.94075321199995
03/17/2019,06:30:00,BRONX,47,M,40.88322209000006,-73.84996813899994
03/17/2019,03:38:00,BROOKLYN,75,M,40.67463439800008,-73.88186650699998
03/17/2019,03:37:00,MANHATTAN,25,M,40.79734936800003,-73.93752941099996
03/16/2019,13:30:00,QUEENS,113,M,40.694323792000034,-73.77563402799996
03/16/2019,09:24:00,BROOKLYN,79,M,40.698544411000064,-73.949836781
03/16/2019,00:50:00,MANHATTAN,32,M,40.811986508000075,-73.94757654399997
03/15/2019,11:50:00,QUEENS,112,M,40.718658885000025,-73.83770522999998
03/15/2019,10:19:00,BROOKLYN,75,M,40.66406931200004,-73.89868224799993
03/13/2019,21:17:00,STATEN ISLAND,122,M,40.591616128000055,-74.10912122599996
03/12/2019,23:34:00,BROOKLYN,77,M,40.67081759000007,-73.93511008699994
03/12/2019,22:20:00,BROOKLYN,75,M,40.66671016400005,-73.87405122799998
03/12/2019,08:21:00,BROOKLYN,73,F,40.675727746000064,-73.92149590099996
03/12/2019,01:00:00,BROOKLYN,73,M,40.67003639800004,-73.90842786599995
03/11/2019,21:05:00,BROOKLYN,81,M,40.68210366200003,-73.92120716799997
